population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,116,Saint Lucia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,2218.5781275342797,3056.04540787637,1605.05762888585
1,All Population,5,Prevalence,193,Botswana,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,717.1433198291401,1285.26390992369,361.86160242203
1,All Population,5,Prevalence,193,Botswana,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1086.6722813598699,1500.86963802828,772.10899323907
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,620.13835405349,1117.3486008887999,306.45035218204
1,All Population,5,Prevalence,36,Kazakhstan,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,543.33644688917,764.5588561690901,368.92762201282
1,All Population,5,Prevalence,174,Eastern Sub-Saharan Africa,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,916.73998034644,1762.50050659659,437.12216056355
1,All Population,5,Prevalence,174,Eastern Sub-Saharan Africa,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1466.3366071149699,2072.73252339313,1009.79307948084
1,All Population,5,Prevalence,14,Maldives,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,642.22460353473,1091.7814433468,399.42822142744
1,All Population,5,Prevalence,14,Maldives,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,644.07102612393,905.9447803471401,457.04077626212995
1,All Population,5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,794.0357088855699,1564.1486380569902,376.54151519851996
1,All Population,5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1208.7492756501501,1702.20100423616,835.30165865304
1,All Population,5,Prevalence,4666,San Luis Potosí,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,752.3404875277799,1297.39089664588,414.72024265488
1,All Population,5,Prevalence,4666,San Luis Potosí,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,712.21682270944,992.9155908274,495.25482731606
1,All Population,5,Prevalence,4711,West Sumatra,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,583.4472950123101,1056.71112863261,304.37050511324
1,All Population,5,Prevalence,4711,West Sumatra,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,395.70452604970995,551.96942482648,273.40119375681996
1,All Population,5,Prevalence,67,Japan,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,1273.18606007137,1972.46647677783,817.12225246941
1,All Population,5,Prevalence,67,Japan,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1243.63199851572,1689.9979890702,875.43967203715
1,All Population,5,Prevalence,538,Iowa,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,914.6552545536,1565.99739027986,512.9821048704
1,All Population,5,Prevalence,538,Iowa,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1432.84542635734,1982.2420858878202,1038.92313680346
1,All Population,5,Prevalence,19,Timor-Leste,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,696.45122594758,999.8354008168399,489.02905651185995
1,All Population,5,Prevalence,4623,East of England,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,890.930062885,1485.23083998366,505.37805643143
1,All Population,5,Prevalence,4623,East of England,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,865.6901688960901,1213.86691454331,613.80470822731
1,All Population,5,Prevalence,11,Indonesia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,575.00860116728,1054.77898497255,296.98677631241003
1,All Population,5,Prevalence,11,Indonesia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,389.74963718843003,542.77165967311,269.24560686601
1,All Population,5,Prevalence,129,Honduras,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,712.2774166064299,1189.39128687731,399.23906586193
1,All Population,5,Prevalence,129,Honduras,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1250.573684446,1694.07323032044,881.28340846285
1,All Population,5,Prevalence,120,Andean Latin America,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,633.06953867984,1082.0633735757199,334.78151193839
1,All Population,5,Prevalence,120,Andean Latin America,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1729.0602002941898,2383.56364224498,1244.81507253369
1,All Population,5,Prevalence,489,Northern Cape,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,691.34417301238,1293.66007570493,320.58271765119997
1,All Population,5,Prevalence,489,Northern Cape,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1067.64376033188,1515.07464214007,756.1099517843099
1,All Population,5,Prevalence,244,South Asia - WB,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,491.53463524626,926.88691272005,243.76349923905
1,All Population,5,Prevalence,244,South Asia - WB,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,791.28736772191,1108.97653743281,546.69710023169
1,All Population,5,Prevalence,380,Palau,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,600.60414128445,1058.2737975442,342.65718414861004
1,All Population,5,Prevalence,380,Palau,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,772.8681042875801,1082.25482771591,543.74639266034
1,All Population,5,Prevalence,4645,Baja California Sur,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,739.5383760853699,1293.17101097246,408.93480261758
1,All Population,5,Prevalence,4645,Baja California Sur,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,726.6371890384501,1008.58395028328,504.80896811096
1,All Population,5,Prevalence,182,Malawi,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,872.74459503573,1667.1047761500201,420.92959479344
1,All Population,5,Prevalence,182,Malawi,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1476.5386606197699,2068.67854281557,1016.84741618862
1,All Population,5,Prevalence,206,Gambia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,761.77229202869,1479.4454278364,360.460295724
1,All Population,5,Prevalence,206,Gambia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1088.404655341,1503.82338139335,739.3068360761
1,All Population,5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,544.93036377549,975.99753493312,291.5383501665
1,All Population,5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,2324.90253355892,3212.56422527081,1687.20989281224
1,All Population,5,Prevalence,4719,North Kalimantan,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,644.12878585238,1187.27523169857,337.36905367559
1,All Population,5,Prevalence,4719,North Kalimantan,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,407.86837180793,566.9501277914001,281.37227020255
1,All Population,5,Prevalence,4762,Mato Grosso,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,505.80183818013,950.25164653332,266.54373361393
1,All Population,5,Prevalence,4762,Mato Grosso,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1783.48965297257,2416.45894626732,1268.49261280828
1,All Population,5,Prevalence,158,South Asia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,486.30870062301,926.60361059508,239.74337438855002
1,All Population,5,Prevalence,158,South Asia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,773.73479088662,1087.82503460028,531.7025257773599
1,All Population,5,Prevalence,83,Iceland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,1017.6368882557499,1502.83694886633,672.96803733566
1,All Population,5,Prevalence,83,Iceland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,969.60632530906,1358.78321223627,688.30595029603
1,All Population,5,Prevalence,72,New Zealand,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,862.80765441123,1804.4345806976498,404.52660703980007
1,All Population,5,Prevalence,72,New Zealand,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1258.05392391393,1738.56864967072,883.6463292287501
1,All Population,5,Prevalence,106,Bahamas,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,576.49583382413,1033.77970688134,310.20088001743
1,All Population,5,Prevalence,106,Bahamas,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,2454.7095566325497,3389.637199283,1778.08387122171
1,All Population,5,Prevalence,369,Nauru,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,619.6536454742201,1051.2305830871,333.31097537337
1,All Population,5,Prevalence,369,Nauru,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1018.6770010964,1423.39225150831,705.19655006302
1,All Population,5,Prevalence,25,Micronesia (Federated States of),3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,621.14649172347,1041.45017340101,345.31204796331997
1,All Population,5,Prevalence,25,Micronesia (Federated States of),3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,980.57559150736,1372.06077554056,678.5615386069101
1,All Population,5,Prevalence,4724,East Java,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,547.98189085,1013.81571824938,279.44491076316
1,All Population,5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,680.61611282028,1154.48093729974,367.0744347831
1,All Population,5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,991.8208175564,1387.03975688608,686.4181706696301
1,All Population,5,Prevalence,4619,North West England,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,695.37998191731,1338.04389641693,348.26081700087
1,All Population,5,Prevalence,4619,North West England,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,886.20758297863,1242.16246730827,627.83703100963
1,All Population,5,Prevalence,564,South Dakota,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,921.70519226356,1561.16918809194,515.14771122157
1,All Population,5,Prevalence,564,South Dakota,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1442.43337202771,1998.8436806977602,1045.79170074191
1,All Population,5,Prevalence,170,Congo,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,766.30435189646,1431.39312677422,373.9559407915
1,All Population,5,Prevalence,170,Congo,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1167.87588138458,1619.44986423122,816.0598545461
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,1009.2270645584499,1403.1047538957698,721.56306231717
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,837.34719041574,1162.18737796501,586.17800355273
1,All Population,5,Prevalence,181,Madagascar,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,879.93451230342,1670.32468711625,427.63694647463996
1,All Population,5,Prevalence,147,Libya,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,701.82997082309,1075.4068607902,418.07256091859
1,All Population,5,Prevalence,147,Libya,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1133.82474595142,1515.38945746175,821.77763158613
1,All Population,5,Prevalence,181,Madagascar,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1438.45346704853,2014.00947682477,994.51721654863
1,All Population,5,Prevalence,73,Western Europe,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,768.33293463657,1348.50342463683,448.37000037544
1,All Population,5,Prevalence,73,Western Europe,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,874.39000472053,1190.73715758108,625.95915337159
1,All Population,5,Prevalence,30,Vanuatu,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,623.2812810945001,1070.58881658694,335.93671741696
1,All Population,5,Prevalence,30,Vanuatu,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,989.3269276100999,1381.8781590222,683.62233713429
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,582.37992922429,1093.6349289232298,294.98463156098
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,402.38318724091,555.88063751839,282.53789910226
1,All Population,5,Prevalence,98,Chile,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,907.83752342592,1622.14723118197,510.89634627971003
1,All Population,5,Prevalence,98,Chile,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,865.46729856359,1189.765677284,615.5850695952499
1,All Population,5,Prevalence,4751,Alagoas,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1793.2358217492902,2463.1424907247597,1268.26680427458
1,All Population,5,Prevalence,69,Singapore,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,1336.92938150492,2058.87537134229,854.25832532515
1,All Population,5,Prevalence,69,Singapore,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1093.30597807657,1475.67312881972,773.46121278881
1,All Population,5,Prevalence,195,Namibia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,747.14719349892,1348.05241341349,371.09437505348
1,All Population,5,Prevalence,195,Namibia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1144.8236397323499,1578.22995776047,804.44899935452
1,All Population,5,Prevalence,558,Ohio,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,901.07599103801,1545.03790454427,504.24525524674004
1,All Population,5,Prevalence,558,Ohio,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1390.96957017329,1916.40961721423,1006.54695178492
1,All Population,5,Prevalence,4625,South East England,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,740.4704383181299,1439.4732164327,367.72989221133
1,All Population,5,Prevalence,137,North Africa and Middle East,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,674.01421894456,1051.39538759534,392.63746061448
1,All Population,5,Prevalence,137,North Africa and Middle East,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1436.28204951616,1905.3786282959902,1051.85028460482
1,All Population,5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,526.84127377543,964.27910192854,285.22499682152
1,All Population,5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,2207.51600818629,3041.0653611142898,1599.6809772208398
1,All Population,5,Prevalence,173,Gabon,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,740.50317721442,1330.70103787404,366.63238086636
1,All Population,5,Prevalence,173,Gabon,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1096.75873131712,1517.36504692028,771.35563447592
1,All Population,5,Prevalence,4647,Coahuila,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,724.04375994186,1251.75980084308,397.18323134843996
1,All Population,5,Prevalence,4647,Coahuila,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,714.13410021019,991.0785835831499,496.18478227972
1,All Population,5,Prevalence,4625,South East England,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,872.5461981497399,1226.5012291231,618.7035753956
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,763.97267444793,1378.19393678293,437.7442045917
1,All Population,5,Prevalence,82,Greece,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,778.4000513004299,1095.84350916834,551.2598426993
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,699.97606684877,1227.66577314277,392.35857155643
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1851.49806203415,2518.59944604236,1338.4764594573899
1,All Population,5,Prevalence,118,Suriname,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,544.29014601489,945.4402045091299,286.76246671809
1,All Population,5,Prevalence,118,Suriname,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,2423.08902276169,3358.88180428544,1752.9840040698598
1,All Population,5,Prevalence,38,Mongolia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,646.56281487093,1155.62223646757,316.69070226909
1,All Population,5,Prevalence,38,Mongolia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,575.61439847564,811.54515729295,390.84233399435
1,All Population,5,Prevalence,478,World Bank Regions,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,634.6819719264699,1101.6775732573901,348.48775961918
1,All Population,5,Prevalence,478,World Bank Regions,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1078.24740610859,1472.34315843891,762.01075317675
1,All Population,5,Prevalence,4713,Jambi,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,565.13691299433,1034.02873083766,293.98997678111
1,All Population,5,Prevalence,4713,Jambi,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,403.77280158529,562.215279977,278.84612534002
1,All Population,5,Prevalence,543,Maryland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,736.97968710418,1320.9572681709599,461.85835287151
1,All Population,5,Prevalence,543,Maryland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1391.8007784649499,1913.141764214,1005.43206203021
1,All Population,5,Prevalence,160,Afghanistan,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,708.0188973511999,1331.73060136456,371.90706779483
1,All Population,5,Prevalence,160,Afghanistan,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1304.88885436441,1761.72293825652,922.62537146643
1,All Population,5,Prevalence,198,Zimbabwe,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,711.28125265598,1341.29028206926,348.06125694415
1,All Population,5,Prevalence,198,Zimbabwe,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1171.98760305519,1642.41746834454,813.73299718619
1,All Population,5,Prevalence,143,Iraq,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,573.92614577135,886.0933493779401,343.45824474008
1,All Population,5,Prevalence,143,Iraq,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1082.60912010333,1468.09025683842,773.32524103794
1,All Population,5,Prevalence,251,Melanesia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,669.23678585009,1131.13237896794,361.59489801538996
1,All Population,5,Prevalence,251,Melanesia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,985.8328350925601,1378.3353111058,682.1297323499
1,All Population,5,Prevalence,4674,Zacatecas,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,768.23020847333,1319.3735861058299,418.76860349101
1,All Population,5,Prevalence,4674,Zacatecas,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,718.95141216261,1009.43241311626,499.72985156504996
1,All Population,5,Prevalence,176,Comoros,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,897.98857439636,1634.4695248860698,448.92896385472
1,All Population,5,Prevalence,176,Comoros,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1393.91954611855,1950.69442734559,964.29217974722
1,All Population,5,Prevalence,4726,Bali,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,549.22898900475,1007.75911423638,281.30065811185
1,All Population,5,Prevalence,4726,Bali,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,368.36779513463,512.4784753673899,254.61381524515002
1,All Population,5,Prevalence,131,Nicaragua,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,701.7727699734401,1137.5897403976799,392.75874117763004
1,All Population,5,Prevalence,131,Nicaragua,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1212.97986883053,1642.6521572196502,855.5024980696401
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,654.58358944242,1238.01771521582,328.24340780976
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,405.73393653515,554.22656137231,280.04310763474
1,All Population,5,Prevalence,128,Guatemala,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,725.30173081199,1211.0548350301,406.84354891751997
1,All Population,5,Prevalence,128,Guatemala,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1246.45131182604,1689.82609825135,878.24058413523
1,All Population,5,Prevalence,183,Mauritius,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,525.75451140849,854.04349450889,321.57612296260004
1,All Population,5,Prevalence,183,Mauritius,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,494.18998509811,695.19614080572,351.04422707148
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,569.21563428128,1057.58570061408,290.20168347285
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,412.35418234399003,566.47857356536,289.67385014734
1,All Population,5,Prevalence,208,Guinea,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,751.3895360208301,1510.80558884936,354.21781134043
1,All Population,5,Prevalence,208,Guinea,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1069.9192541451698,1483.80699370568,728.0743462675
1,All Population,5,Prevalence,4770,Rondônia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,493.01789327381,926.54720224473,260.03237266026
1,All Population,5,Prevalence,4770,Rondônia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1780.43651306166,2421.35335903584,1265.2794513757
1,All Population,5,Prevalence,4764,Paraíba,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,519.5938930162899,972.24721431619,271.84318756043
1,All Population,5,Prevalence,4764,Paraíba,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1692.93626337901,2305.6476627525803,1202.36562587701
1,All Population,5,Prevalence,184,Mozambique,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,890.89789351326,1783.4856226336199,424.12548072546997
1,All Population,5,Prevalence,184,Mozambique,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1437.3426630505,2014.9678272427598,985.38533122002
1,All Population,5,Prevalence,4775,São Paulo,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,521.26834151905,992.0141275349899,274.59520567672
1,All Population,5,Prevalence,85,Israel,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,741.80379334675,1205.13525298189,494.44133957529
1,All Population,5,Prevalence,85,Israel,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1309.2965801091,1794.9305620227601,943.33820206962
1,All Population,5,Prevalence,119,Trinidad and Tobago,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,546.8267079047299,1020.94947573312,293.46150671498
1,All Population,5,Prevalence,119,Trinidad and Tobago,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,2166.28918314757,2977.0416129538,1574.35910232012
1,All Population,5,Prevalence,4923,Møre og Romsdal,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,690.13013645214,1132.33859552283,398.92306281123
1,All Population,5,Prevalence,4923,Møre og Romsdal,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,592.73847636965,820.96539223841,410.01976467657
1,All Population,5,Prevalence,4775,São Paulo,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1348.4352581863,1906.79530134731,925.88371429987
1,All Population,5,Prevalence,376,Northern Mariana Islands,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,616.00824216569,1058.79345976654,343.90083334467
1,All Population,5,Prevalence,376,Northern Mariana Islands,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,843.57370967983,1176.11582590148,591.71100837367
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,586.10608517829,1192.80583713344,263.18400338514
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,422.92429581902996,588.80779451309,295.56083561772
1,All Population,5,Prevalence,566,Texas,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,944.4332965228,1636.2237772518802,530.33558080793
1,All Population,5,Prevalence,566,Texas,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,686.97525989671,1207.39081733296,327.1298464198
1,All Population,5,Prevalence,4649,Chiapas,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,772.53451328624,1315.68858047063,417.12874769618
1,All Population,5,Prevalence,4649,Chiapas,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,765.42776100855,1085.1199946612799,532.79671556456
1,All Population,5,Prevalence,172,Equatorial Guinea,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,807.9451920101901,1530.65937707339,385.56314819097
1,All Population,5,Prevalence,172,Equatorial Guinea,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1343.02261086654,1892.26176188605,926.62824817398
1,All Population,5,Prevalence,190,Uganda,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,1014.45455300563,1653.5116294591298,582.6631201468
1,All Population,5,Prevalence,190,Uganda,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1485.46067302248,2082.20123036828,1017.4160206614999
1,All Population,5,Prevalence,35432,Tochigi,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,1277.59790183606,2001.70156348749,798.52545460741
1,All Population,5,Prevalence,35432,Tochigi,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,1238.32262673666,1680.43703963415,871.57258860513
1,All Population,5,Prevalence,162,Bhutan,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,406.20133726694,655.4849282078,261.62214754782
1,All Population,5,Prevalence,162,Bhutan,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2019,652.29855788333,913.03701572254,460.33841807145
1,All Population,5,Prevalence,4653,Guanajuato,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2019,773.16201045228,1166.3358486998,509.42264807473
